"","NU_IDADE","TP_SEXO","TP_ESCOLA","TP_ENSINO","SG_UF_PROVA","NU_NOTA_CN","NU_NOTA_CH","NU_NOTA_LC","NU_NOTA_MT","TX_RESPOSTAS_CN","TX_RESPOSTAS_CH","TX_RESPOSTAS_LC","TX_RESPOSTAS_MT","TP_LINGUA","TX_GABARITO_CN","TX_GABARITO_CH","TX_GABARITO_LC","TX_GABARITO_MT"
"1771",18,"F",1,NA,"TO",479,437.7,482.6,399.5,"CDEDDEECEBECABDECBECBADADCCCDCEBBDCEDEBBBECDE","DEAEEAEEBEAABAADEEBCEDADEEEEDEAAEEEDEDECEECBC","99999DAEDCACBEAAEDAEBECEEAEEDDBBAEDEDCDDBBCEDEEDAE","ADABDECBDCEDBCBDDCCECBDCDEDBE.ABDBCDCBEECCDCA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1772",18,"F",2,1,"PE",503.7,461.8,415.1,425.7,"CEDCDACABCCDCECAEBCBADBDAEDBACEBBDCDACACEECAC","EDCCACDDCADCBDBDDDCEDBADADCCDEADEBCADEBBACDAB","DEABD99999CBACDDDBEAACBAAEBBCBBBACCDCCBDBACBCDDCED","CBBCDCBCDECDECBCDCBCBCDECADDADBACDEBEDCBDBBDE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1773",19,"F",1,NA,"MA",584.3,591.1,543.5,643.1,"BEEBCDEACBCDADEABCDCBBACBCCACDEBCDCCDBECCEECE","EDDDDADECABBDBAAACCEBDBBAAEDCBBAACCBDBDCCBCEC","ADBEE99999BDAEDAADCDDDCEBAEECADBACBDADBCEAAEEEECBE","BCBABCBCCBBABCBCDDABBCCCDAECBDABBBCBCDBBBAECC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1774",19,"F",1,NA,"DF",410.9,456.5,517,472.5,"ACCECABECBDBADEADBEDCACABEBDCCBDCEABCEBCDCBBC","DBBDEAADDBCAEDAADBEABDEBAADAECDDBEACBACBADCBE","99999ADBCEBAEADABACBADBCABEEBABBBCECDDBDEACBBDADCB","ECBCEAACABEDDEACBDABDBEBBACDEADAABDBECCECDEDB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1775",20,"M",1,NA,"SP",543.3,530.7,516.5,539.7,"ADEDEABEBBEACBBEAAACBBABBDBCBBCDADEDAEECAEEEB","EEDBCADECABDADAACDBEEACEABDBAAEBACEBAAECCCDCC","AAADC99999BDAECABADDDDCEEAEEACDBBADDCDBCEAADBEABBE","EABACCACAABCBDEECEABBADAAECBBEDBCBECCBBAECACE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1776",21,"F",1,NA,"SP",398.1,460.6,462,383.3,"CBAEDCDABACABEADBBDEDADAEBEAEEEEBDCAEBBBDADCE","DECBBABEAAAAAEEDABACEABDDBBDBDAAAEBDABEDCEAAE","99999DDEECBABEAAEDEBCCBDAAEAAECEBCBADEBDEDCEDDDDCC","ACEBAABDEAEABCAAAADAEAEEBEDEABEABAAEEDCEBEEEB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1777",39,"M",1,NA,"RJ",607.1,660.2,550.8,588.1,"AEEBDEACBAEABEDBDAAEBDDCAEBAAECBCDACADECAEBDE","DDAECCDAEBBCBEDDECAEADBEDAEDBEBBAECADABCCDCEC","99999ADACDBEDEDAEACEADEEEABEBEABACAEBDBCEAADAEDDBB","AADCACCADADBBEBEDEADBDEBADADBBAEBBEACBABEAECA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1778",18,"F",1,NA,"PE",658.2,676.6,631.7,723.1,"DEEBEEDCDBDCCABBBDABECECAACAEDEADCCCAADDAEEAE","CDEECADBEABDBEDAECCEBBAABAEDCABDABCBEEBACCCEC","DDCDE99999BEAEDABDCADDBDBADEDDDBBCDEABBAEABAAEDDCB","ECBCDABCBDACECBDDEABACEACCDCBAECDBEACAADBEECD",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1779",17,"F",2,1,"PR",519.9,460.9,470.9,550.6,"BDDDAAEBEBEECDEBBEEBEBCCDEACEADBBDACACDDDEACD","BDCEACCECDAACEDAABEAEABAABDABDBDBCADEBBBDDBAB","ECDEB99999.AAEDABDCCBBDEEAAEECDEADCBDDBEECABBDDAEE","DBDCBCBBDDBABCBCDDACBEBECEAEDCBDDEDDBCEBCEEDA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1780",27,"M",1,NA,"CE",421,378.7,518.6,505.6,"ADCDDACABBCECCEEADDDEBCCEEEBBCBACBBEBEDEBBECD","BDCAABECCECDEBCADDBDDADABEDACCCBEDACEDBDBDAAA","ACBDC99999BBBECABDCEBDBEAAEAECBBBCCBEDBBEAEBADDDBD","EBABECECBDEAECEDBCAAECBBBCAEDCBCDAEBEBEEBEDAE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1781",26,"F",1,NA,"DF",478.9,365.8,484.8,408.5,"EDADAAECBEEBCEBDBAECCAEEDCDABBBDABBAAADEDCBCC","CDAACCBEAEDCECBDEECBAADEACCCABEEBAADDCDCDABBA","99999DDBCDABDABBBAAEB*ECADBEDADBBCDCAEBDDADBAEACAD","CCACECAAADCBECCDEAEBCAEDDCDACBBECECEDDBACCCDE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1782",38,"M",1,NA,"RS",460,477.9,450.5,387.3,"BBBBBCBCCBBBBBBBBBBBBBBCBBBBBBBBCBBBBBBBBBBBE","CCCCCACCCCCCCCCCCCCCCCAADACABCECCCCCCCCCCCCCC","99999DDDDDBBBBBCBBBBBBBBBBBBBBBBBBBBBBBBBBBBBEBDBB","CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1783",19,"M",1,NA,"MA",538.5,505.3,479.8,490.3,"BDCCCEADDBEBACEDCEABBDBCAAEBECCAABCBDBADDECDD","BBBECECBEDAABEDABBDDCCBEDAEAAAADEAAADCCDABDBA","99999CACEDBAEDAACBBABDCEEADCBBABABDCDCBAEEDDECDEEE","EEBAECBCBEDCBEDADCABBBCBCDDBCEECCDBADDDCACEDB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1784",18,"M",2,1,"RN",582.4,578.1,550.9,393.5,"DECBCABCDBEAEBBCBAABCEEBADEDDDACACBDECDBABECE","DDDEBCABEAABBEBDECEAADADDAEADEAEABCBDCAECBADC","99999EDBEEBCBEEABCCDBDEEEADCDADBBCDEBDEAEAACDACDCC","DCBCAABDCABBEDCEDBDCDACBDBEACEABECCEACDEDDBCE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1785",25,"F",1,NA,"PA",456.6,436.7,505.7,496.2,"ABCEEBCABEEAABACDEACDBADBDBDEBDADBBECBEBDACCC","CDAEACAEDAAEBBDEADBAEEEDDBABBDEBBADEACADEDBCD","99999BCBDBBBDBAABACDBBACAADEACABBCAEDDBCEACEEAADBC","DBDCAAECBDBACCCAEACBCACAADDEBABCABCCBCDEAEEAE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1786",44,"M",1,NA,"SP",641.8,689.9,635.8,720.2,"CEDACABABBACCDBDBCAAECEBADEAECCCABACDAADCECEE","BDAECADEEABDBEDDECEECBBEDAEDBDBBACCCAEACCDCDA","DDCEE99999BDAEDDAECACEAEBADEDCABDBDEABBBEABDAEDDCB","BCBCCECCBDDDECBDDBACDCEECDDDBEBDABEDCEBDBBCDC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1787",18,"M",1,NA,"TO",474.9,389,429.3,420.9,"DBADBCDABBECEDAEBEDEBCBDEBBCDADBACBCBCDCBCABB","DBACBEBAAAACBACDBBCAACABCDBCABCABEBABABABACAB","99999DDEABEBBDABAEAAAABCAADBBCCABBAACABDDABCAABBCA","DCACCDECCDBBBCAEBBCBCBDCDDCCCBACCABBDDDCBCCBE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1788",22,"F",1,NA,"RS",428.9,557.9,534.5,588.4,"CBDDEAEEBDEABADEDEDCBAAABDADEBCCEABACABAACCBA","EDBEAABBEABABCEDAECEDDBADEDEBEEBACABCBBDACABE","99999ECBDDBDACBAEABDBEBECEDEDCDBBCDBDDBDDABEADDABE","ADAAEEBADCBCCCBEEBABCADBBCECDCDEBBEBACDBBEECE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1789",26,"F",1,NA,"PE",500,519.8,514.5,482.4,"CDBCAABACAECACBEABADDACABCBBCDBECCAEABBCDECAD","BCBBAAABAABADCDAABCBCDEEDABBBBBBADAACBECBEEEC","99999DDBABBCAAEDEBCDDDEDEABECCDBBECEADBEACCDDCDDBC","ECCBACDCDCACECEAAAABCBDCCCBDBABCBBCBECADBAEBA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1790",50,"F",1,NA,"CE",436.5,434.5,505.3,387,"CDEDAACCDEECC*EECADDDBBECDBCEEBBCBABCBDBABCB*","EBADAACEBEBABEEDAEBBADDADCB**CADCEADABDDBEEAB","99999DDEDCBEDBAEAECECDACEADEBBDB*EDBAEBEEAAEBD*EAD","DABAAAECAECBDDAADCEECAACACDBBCCBBAECBCEABCDBB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1791",20,"M",1,NA,"MG",636,599.7,610.9,608.4,"EAEBCCBEBEECBDBBBBECEADCAAAAEEDADCDCBADACEAAE","CEAEBAAEEABBBBDDABCEBDBABBDEBDBBAACEBDBACCCCA","DDCDE99999BBDEDDABCCDDAEBADECEEBBACEADBEEDBCADDDCE","EEBCDECCDAACDBBBDAAACCDAADBDBCABAEDBCA.......",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1792",22,"F",1,NA,"GO",637.8,652.2,599.4,533.5,"BEECEABCBBEE.CDDBEACEBDCADEACABCDDCCAADDAECEE","CDDEBADEAABBBEDACCAADDAEEADDBABBAACBAABCCCCDE","DDADC99999BABECAAECECDEECAEEDEDBBCAEABBDEABBACDDCB","DBBCBECEDDCBBDEDDCABACCAAEABEECBCBCCCDCA.EABE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1793",44,"M",1,NA,"SP",533.4,494.7,504.6,515.1,"DDEBADDBBDEACBBDBADDDCAEECEBBBABDDCCCCDBBEEAC","BCBCCABCDABDEADACBACCBABAEBABDADBDABBDADCCABC","99999AAABEADACCCBDCEBDCEEABCBCECDACEAABECADBEEDDCB","ABCBACADCCBBDBAAACAECAEEDCDBBBCEDBCCCBBADDBDB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1794",19,"F",1,NA,"CE",537.2,586.9,574.1,511.1,"CAAEADDEBBEBCCBCBEEDDADCADEABCDBDACCCCDEDABDD","EDDEBADEBABABDDAEEACDABDDEEBEEBEAACDBBADDCDEA","99999EDAEEBEAEEAADCDCDBEEADBDBABCCEEADBAEAAAAEDDEA","DDCBBECDADDBACAACDABABEDBEACABADDBACCCBEBEBAC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1795",21,"F",1,NA,"PA",490.5,597.3,547,494.8,"BECECABEABBEBDEEDEADBDABBDBBEDAEDDDDCAEADAADC","ADAECACEDABABCBADBAEEABAEAEDBDBAAACCCEBEECCBC","99999BDBADBDABDADBBEBDEDBADADADBBCBBABBAEAABACADBB","BAAACCACDCAADBEADCABCBCCCCBECACABAEBCECBEADCE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1796",25,"F",1,NA,"SP",489.6,460.4,485.2,456.9,"CEBEABBDBBEECDAECDEDBADABCBCDBDDBAAACEEBDEBAD","EDBDCABEDDCABABAABCCBADCABAEBCBEDBCADBECDABAB","BAEAE99999BEAEAABDCEDECEACAECEECACBEBABBBCDEEDDABC","BACBBAECADCCAAACDBAADCACCEBACAEDACBCBBCCADEBC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1797",18,"F",1,NA,"RJ",608.3,620.8,641.7,653.2,"CBDBCABCBBAEDDDECAABECDEAACAECADBEACDCACCEABD","CDBECADBDABCBECBACABCBDDEBEDBABDAECCDABACDCDA","DDCDE99999BDAEDAABCDCEEEEADEDCDBBBDEADBAEAADAEDDCB","BEAABABCDEDBBCBDDEABACEDDCBDBEACBBEDCCBAEEEDC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1798",25,"M",1,NA,"PA",616.4,577.4,561.2,529.4,"CEEBCABCDBECAABBEAECEBDBADCABEEBCBDDBADEBEBBB","EDDDCADBEABDBBDADEBECBBEDACBADBCBDBDBDBDBDCCE","99999ADCCCBCDECABBCECEAEBABEECDBACDEABBDEBBBAEDDEE","CBACEBBCBEDCCCBDCBABBBCEBBDBBBBBBCCBCBEBBECCC",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1799",19,"F",1,NA,"DF",515.6,619.7,513,627.3,"DCCDEDACBBEEDCAEEDEBBBDECDAABCDADAEBCBADEECDC","CCCEBADECABCBEDAABACBDBACAEEBABAAECDADBCCCCAC","99999DBEECAAAADDEABECDAECEDACBABADDECDBAEECEAEDDCB","EBCAECACBDBACCBADECBECEDCABDBDBCAEECEEAACEEEE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1800",18,"F",3,1,"RJ",545.8,491.1,543.1,468.8,"AAEDAADCBBEEACAEBABCDBBEABEBEEACBAECDCDDBCCBD","ABAECACBCEACACBAABACCBBEDEEDAAADAABDEDBDDECCB","DDEDE99999DDBEAACDBECCBEECBEDBDBBEBAADBACAEAAEEAED","ADBBACACEEABECEEEEAECBCDEDCBCBEDCBADCEBCDEBAC",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1801",31,"M",1,NA,"MG",560.3,570.2,573.2,437.2,"EACECABCBBDEAEBDABCDBADCADCDBBACCECBABEDBECAE","BEBEAADBEBBCBBDBDEAECCBEEADBBDBBACAEAEADEEDAA","DCBDA99999BDAECAADCBCDAECEDEDBABBEBEACBDEACDAABACD","BCAABCBCEDBABDEAAEDBBBEDBCADBAABBDCACCBEABCBE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1802",18,"M",1,NA,"BA",506.9,481.5,527.1,637.7,"CAACCCCAEBCCDABECADEBBECADBABBCCBBBAABBBCDACA","BBCECAECEAAABEADDDDBDABBABEBBEABBAACEACDADAEB","99999ADCCABDBEEADDCDBBDECADEECDDABCAAEBBEDBCADBDEB","DACCECEBBEBABCBAAEABDCEEBDECBCCCBBCDECCBBBECE",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1803",27,"M",1,NA,"AM",537.3,591.2,557.4,592.2,"ADABCEDABBEEECACBBEDABBEADEEEEDCCADBEBDADDAAC","EDDECAEACDBABBDAACBEDAABEAEDBBADAEACBCBCCDABA","DCEDB99999BDBECABDCECDDEAADBCCBBBADEADBDEEAEADDDBA","DDACECCCAAEABCADDCABCBDBADCDBACBEECBEEBACEECE",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1804",19,"F",1,NA,"MG",618.7,619.4,565.5,600.9,"CEEDABBADBEABCAABAEAEAACACDAEACACBCCADDDAEEDA","BDAECADEEAADBEDADBAEBABADBEDBEBBACADBDBDCECAC","DCADA99999DDBAEAABCDBDAEBADEACABBBDEBDBCBABDAEEDBD","BABCDCEDAEACECCCEAABACDDACADBDCDBBEABBCECEAAA",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1805",16,"F",1,NA,"RO",396,447.9,428.1,494.9,"DDEACEDBCCCEDCBADABEEBCAEDBCADABECDBAEBABACBD","CECBACEBEADEADCDEACEDCBABBABBEACAADBECEDEDCBA","99999BCBADBABEECBEAEDBBADEEADCDAAEDCCCBDBDEEECBAAC","EDECACBEDABACBEDDAEBCDECDCBAACEBCDADBCADCEECA",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1806",19,"M",1,NA,"DF",674.3,643.4,603.2,602,".EEBAABCBBE....CBDAEEDCBAADA...DD.CCDACCAEBDE","CDADCABEEABEBEDBECBEDDBECBEDBBBDABCDAEDBCCBDC","DDCDE99999BEAEDABBCEADBEEEDEBBDBACAEADBAEADDADDDCB","...C.ECADD.BECBEDBAB..D.A....C...B..A.B..EEC.",0,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1807",17,"M",2,1,"MA",458.4,406.7,477.2,437.8,"BDEDCBBABCEECBCEEABABDDCECABCACBABDBDDEDAECED","BABDEECABCDABAEEDBDBDCBABAECBDABBCEDBADBACDBA","99999DCECEBABDCABBDECEAEEADEACDDCAAECDEEEAEDBDCBBE","DBCCADBBAEBBBCDBCECBEACBAEEBAEDCCEBAEBBEEDECB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
"1808",24,"M",1,NA,"PA",502.7,571.1,527.9,490.6,"BAEBEEDCBCECECEECEDDDBCDCACEBBCCDBDBDABDEECDA","CDDECABEAAADBAEDABACCABBDADDBABDBAABAEAECCCEC","99999EDBBDBEAEDABCCACDCDEAEECBACCBDEBCCBADCCEEDDCB","CBDCDCECDADBDDBACCABCACEDDCCEEBAEBDECEDCDCAAB",1,"DEEBDABCBBEDDCBABCADECEBAADAAECDCBCCDACDEEAAE","CDDECADBEABDBEDAECAEBDAEBAEDBDBBAECDAEBCCCCDE","DDCDEEDBEEBDAEDAABCECDAEBADEDEDBBBDEABBCCABAAEDDCB","ADBCCECBBDBAEBBDDDABDCCDEDECBEACDAEAABBACEECD"
